,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
6022,2014-07-16,4.0,2.5,3620,16000,2.0,False,3,9,3620,0,1976,0,98038,47.3711,-122.06,480000.0
6023,2014-07-22,3.0,2.0,1660,8641,2.0,False,4,8,1660,0,1987,0,98042,47.3663,-122.088,269950.0
6024,2015-02-27,3.0,3.5,3310,5558,2.0,False,3,9,3310,0,2005,0,98029,47.5553,-122.00299999999999,780000.0
6025,2014-07-25,5.0,2.0,1600,4168,1.5,False,3,7,1600,0,1927,0,98126,47.5297,-122.381,365000.0
6026,2014-06-12,4.0,2.25,2130,11843,2.0,False,4,9,2130,0,1972,0,98040,47.5358,-122.225,850000.0
6027,2014-05-20,3.0,1.5,1240,11200,1.0,False,4,7,1240,0,1954,0,98006,47.5716,-122.13799999999999,345000.0
6028,2015-03-16,3.0,1.75,1330,8136,1.0,False,4,7,1330,0,1977,0,98033,47.7001,-122.17299999999999,525000.0
6029,2015-05-06,2.0,1.0,1480,4080,1.0,False,3,7,1050,430,1949,0,98117,47.6842,-122.39299999999999,778100.0
6030,2014-06-24,3.0,1.5,1360,10726,1.0,False,4,7,1360,0,1966,0,98059,47.4948,-122.134,348500.0
6031,2014-10-13,2.0,1.0,700,4000,1.0,False,3,6,700,0,1943,0,98136,47.5487,-122.391,330000.0
6032,2014-06-12,2.0,1.0,1510,4032,1.5,False,3,8,1310,200,1935,0,98199,47.6371,-122.39299999999999,575000.0
6033,2014-05-20,4.0,2.25,1770,33132,1.0,False,4,8,1190,580,1965,0,98058,47.4413,-122.15100000000001,390000.0
6034,2014-07-23,2.0,1.0,1430,4000,1.0,False,3,7,930,500,1949,0,98118,47.5233,-122.28399999999999,230000.0
6035,2014-11-11,4.0,1.75,4060,4000,2.0,False,3,10,2890,1170,1953,1995,98199,47.6375,-122.389,970000.0
6036,2014-12-09,4.0,1.5,1710,4600,1.5,False,3,7,1710,0,1924,0,98115,47.6847,-122.318,495800.0
6037,2014-08-08,3.0,1.0,1200,15843,1.0,False,3,7,1200,0,1955,0,98045,47.4991,-121.779,299000.0
6038,2015-03-20,3.0,2.0,1750,9000,1.5,False,4,5,1750,0,1936,0,98133,47.7489,-122.35,325000.0
6039,2014-11-25,4.0,2.0,2280,7200,1.0,False,4,7,2280,0,1956,0,98133,47.7132,-122.355,500000.0
6040,2015-04-16,5.0,3.75,3050,8972,2.0,False,3,9,3050,0,2014,0,98033,47.6819,-122.17200000000001,909950.0
6041,2014-07-10,3.0,2.0,2320,10960,1.0,False,3,7,1510,810,1956,0,98005,47.6157,-122.17399999999999,657500.0
6042,2015-02-09,3.0,1.0,1610,7140,1.0,False,3,7,1080,530,1976,0,98031,47.3943,-122.189,215000.0
6043,2014-05-16,3.0,2.5,1480,1663,2.0,False,3,9,1180,300,2012,0,98126,47.5443,-122.375,341000.0
6044,2014-09-17,3.0,2.0,2330,3600,1.5,False,4,7,1580,750,1900,0,98122,47.6025,-122.303,549000.0
6045,2014-12-17,4.0,2.75,2160,8148,1.0,False,3,7,1410,750,1978,0,98125,47.7261,-122.306,435000.0
6046,2014-07-03,4.0,5.0,4110,43560,2.0,False,4,11,4110,0,1978,0,98005,47.6353,-122.18,1042030.0
6047,2015-03-26,2.0,1.75,800,4800,1.0,False,4,6,800,0,1922,0,98136,47.5559,-122.396,388000.0
6048,2014-06-26,3.0,2.0,2330,26571,2.5,False,3,8,2330,0,1987,0,98005,47.6009,-122.15799999999999,530000.0
6049,2014-09-12,3.0,2.5,1710,1296,3.0,False,3,8,1510,200,2004,0,98103,47.6963,-122.34200000000001,416000.0
6050,2014-06-21,4.0,1.5,1550,9176,1.0,False,3,7,1000,550,1956,0,98008,47.6005,-122.12899999999999,418000.0
6051,2014-10-21,3.0,1.0,1990,15375,1.0,False,3,7,1140,850,1946,0,98168,47.4778,-122.288,234550.0
6052,2015-05-08,4.0,1.75,1840,7275,1.0,False,3,7,1090,750,1976,0,98031,47.4002,-122.189,279000.0
6053,2015-02-27,3.0,2.25,2200,7355,2.0,False,4,8,2200,0,1986,0,98052,47.7266,-122.103,637000.0
6054,2014-07-28,4.0,2.0,1990,29078,2.0,False,3,9,1990,0,1984,0,98074,47.6471,-122.057,540000.0
6055,2015-05-01,3.0,1.0,1380,9875,1.0,False,3,7,1380,0,1959,0,98168,47.5131,-122.334,245000.0
6056,2015-04-17,3.0,2.5,2420,6847,2.0,False,3,9,2420,0,2009,0,98133,47.7329,-122.35600000000001,649950.0
6057,2014-05-21,2.0,1.75,1890,9466,2.0,False,3,8,1890,0,1987,0,98004,47.6144,-122.211,1065000.0
6058,2015-05-01,3.0,2.5,2230,5050,2.0,False,3,7,2230,0,2006,0,98042,47.3359,-122.055,333700.0
6059,2014-06-26,4.0,2.0,1330,5926,1.0,False,4,5,1330,0,1942,0,98056,47.496,-122.19,235867.0
6060,2014-10-16,4.0,2.25,2470,7350,1.0,False,3,7,1600,870,1978,0,98052,47.6936,-122.12799999999999,618000.0
6061,2015-04-17,3.0,1.75,1830,7600,2.0,False,3,7,1490,340,1947,0,98106,47.5317,-122.351,283000.0
6062,2014-05-30,3.0,2.25,1490,4522,2.0,False,3,7,1490,0,2009,0,98028,47.7611,-122.23299999999999,365250.0
6063,2014-12-02,5.0,1.5,1930,7480,2.0,False,3,7,1930,0,1966,0,98058,47.4503,-122.15700000000001,270000.0
6064,2014-08-01,4.0,2.5,2040,9225,1.0,False,5,8,1610,430,1968,0,98052,47.636,-122.09700000000001,675000.0
6065,2015-01-28,4.0,2.5,2570,10155,2.0,False,3,9,2570,0,1994,0,98030,47.3842,-122.17,379000.0
6066,2014-05-20,4.0,2.5,2650,7945,2.0,False,3,9,2650,0,2006,0,98125,47.7113,-122.296,699000.0
6067,2014-09-16,2.0,1.0,1010,4000,1.0,False,3,6,1010,0,1911,0,98118,47.5536,-122.26700000000001,385000.0
6068,2014-10-14,3.0,3.0,1740,3700,1.0,False,3,7,1740,0,1982,0,98122,47.6102,-122.309,612000.0
6069,2014-07-08,5.0,2.5,2820,9375,1.0,False,4,8,1550,1270,1968,0,98006,47.5707,-122.12799999999999,527700.0
6070,2015-04-16,6.0,1.75,2240,11180,2.0,False,4,7,2240,0,1955,0,98198,47.42,-122.323,279000.0
6071,2014-11-04,3.0,2.5,1650,2807,2.0,False,3,7,1650,0,2004,0,98055,47.4328,-122.196,238000.0
6072,2014-08-21,4.0,4.0,4000,9309,2.0,False,3,9,4000,0,2007,0,98065,47.5421,-121.88799999999999,688000.0
6073,2014-05-20,4.0,2.5,2150,12028,2.0,False,4,8,2150,0,1982,0,98052,47.7224,-122.101,639000.0
6074,2014-09-11,6.0,2.25,2450,25600,1.0,False,3,7,1340,1110,1957,0,98008,47.6061,-122.117,662500.0
6075,2014-12-02,3.0,2.0,1440,10111,1.0,False,3,7,1440,0,1963,0,98001,47.345,-122.28299999999999,210000.0
6076,2015-03-30,3.0,1.75,1940,8729,1.0,False,3,8,1460,480,1960,0,98125,47.7027,-122.28200000000001,781000.0
6077,2014-05-15,3.0,2.0,1400,6200,1.0,False,3,6,700,700,1948,0,98133,47.7634,-122.34,240000.0
6078,2014-10-27,3.0,2.5,2540,5237,2.0,False,3,8,2540,0,2011,0,98118,47.5492,-122.27600000000001,489950.0
6079,2014-07-16,3.0,2.5,2220,20531,2.0,False,3,8,2220,0,1998,0,98001,47.2864,-122.264,382450.0
6080,2014-05-29,4.0,2.5,2040,22653,2.0,False,3,7,2040,0,2011,0,98168,47.4991,-122.29899999999999,350000.0
6081,2015-04-07,4.0,2.5,2370,30378,2.0,False,3,8,2370,0,1996,0,98042,47.3389,-122.066,479000.0
6082,2014-12-26,5.0,1.75,3700,9140,1.0,False,3,8,1850,1850,1957,0,98178,47.5086,-122.258,415000.0
6083,2014-10-07,3.0,1.75,2070,6000,1.0,False,3,8,1340,730,1955,0,98136,47.5226,-122.382,690000.0
6084,2014-11-17,3.0,1.75,2120,11340,1.0,False,4,7,1060,1060,1966,0,98198,47.4109,-122.329,368000.0
6085,2014-10-09,6.0,1.75,2180,4000,1.5,False,4,7,1380,800,1926,0,98105,47.6643,-122.29,580000.0
6086,2015-02-25,3.0,2.75,1720,28000,1.0,False,4,7,1720,0,1958,0,98058,47.4375,-122.176,340000.0
6087,2014-08-26,3.0,2.5,1509,1114,3.0,False,3,8,1509,0,2014,0,98133,47.7048,-122.34,401500.0
6088,2015-01-21,3.0,1.5,1690,10500,1.0,False,4,7,1690,0,1967,0,98033,47.7018,-122.165,464550.0
6089,2014-07-01,4.0,2.5,2180,10140,1.0,False,4,7,1180,1000,1968,0,98052,47.6822,-122.111,540000.0
6090,2014-10-27,4.0,2.75,2130,9339,1.0,False,3,7,1330,800,1991,0,98198,47.3788,-122.316,325250.0
6091,2015-01-26,3.0,2.0,2570,159865,1.0,False,5,7,2570,0,1968,0,98024,47.5547,-121.89200000000001,625700.0
6092,2014-07-29,3.0,1.0,1280,9656,1.0,False,4,6,920,360,1959,0,98058,47.4485,-122.175,309000.0
6093,2014-07-08,4.0,2.5,3220,35400,2.0,False,3,9,3220,0,1991,0,98072,47.7547,-122.11399999999999,690000.0
6094,2015-04-08,4.0,3.5,3920,9555,2.0,False,3,9,3920,0,2004,0,98053,47.6797,-122.025,889000.0
6095,2014-06-25,4.0,2.0,2020,48693,1.5,False,3,7,2020,0,1949,0,98045,47.4646,-121.759,356000.0
6096,2014-10-28,2.0,1.0,1340,7250,1.0,False,4,7,1340,0,1951,0,98125,47.7015,-122.32,450000.0
6097,2014-10-21,4.0,2.0,2600,9000,1.0,False,3,8,1410,1190,1959,0,98032,47.381,-122.29899999999999,250000.0
6098,2014-10-17,5.0,2.25,2500,13500,1.0,False,3,7,1850,650,1979,0,98072,47.7564,-122.14399999999999,467000.0
6099,2014-09-24,2.0,2.25,1280,2574,2.0,False,3,7,1280,0,1992,0,98144,47.5939,-122.302,364000.0
6100,2015-05-01,2.0,1.0,770,6731,1.0,False,4,6,770,0,1943,0,98155,47.7505,-122.31200000000001,315000.0
6101,2014-07-22,2.0,2.5,1278,987,2.0,False,3,7,1002,276,2007,0,98136,47.5532,-122.381,358000.0
6102,2014-09-10,5.0,1.0,1500,9282,1.5,False,5,6,1500,0,1966,0,98168,47.4702,-122.281,235000.0
6103,2014-09-26,3.0,1.75,1300,4000,1.0,False,3,7,900,400,1953,0,98199,47.6368,-122.38799999999999,460000.0
6104,2014-08-22,3.0,2.5,2040,4559,2.0,False,3,9,2040,0,1998,0,98122,47.6156,-122.295,812000.0
6105,2015-03-13,3.0,1.75,1730,8073,1.0,False,3,8,1350,380,1971,0,98177,47.7694,-122.367,465000.0
6106,2014-08-08,3.0,1.0,1610,7680,1.0,False,3,6,900,710,1956,0,98122,47.6038,-122.303,715000.0
6107,2014-06-16,3.0,2.0,1530,8925,1.0,False,3,7,1530,0,1977,0,98011,47.736000000000004,-122.199,371025.0
6108,2015-03-26,4.0,2.5,1677,7209,2.0,False,3,7,1677,0,2011,0,98023,47.2957,-122.35700000000001,295000.0
6109,2015-04-16,3.0,1.75,1940,8376,1.0,False,4,8,1290,650,1963,0,98006,47.5586,-122.17299999999999,550000.0
6110,2015-04-29,5.0,1.75,2350,7800,1.0,False,4,8,1510,840,1968,0,98008,47.6225,-122.10700000000001,754000.0
6111,2014-09-24,4.0,2.5,2598,5553,2.0,False,3,9,2598,0,2014,0,98092,47.3412,-122.178,428900.0
6112,2014-10-22,3.0,2.5,1720,6271,2.0,False,3,7,1720,0,1993,0,98038,47.3898,-122.04899999999999,265000.0
6113,2014-12-22,4.0,2.25,2150,8250,1.0,False,4,7,1240,910,1978,0,98023,47.3045,-122.37799999999999,285000.0
6114,2014-11-19,4.0,2.5,2030,4499,2.0,False,3,8,2030,0,2003,0,98058,47.4511,-122.119,365500.0
6115,2015-02-24,4.0,2.0,1220,9100,1.5,False,4,7,1220,0,1970,0,98023,47.2964,-122.376,230000.0
6116,2014-11-13,2.0,1.0,1190,11400,1.0,False,3,7,1190,0,1951,0,98178,47.5012,-122.265,238950.0
6117,2014-07-24,3.0,1.75,1580,9705,1.0,False,4,7,1580,0,1977,0,98042,47.3819,-122.09,216000.0
6118,2014-08-08,4.0,3.5,4330,15335,2.0,False,4,11,3230,1100,1988,0,98040,47.5315,-122.23100000000001,1700000.0
6119,2014-08-07,3.0,1.0,1010,10215,1.0,False,3,6,1010,0,1955,0,98146,47.4872,-122.345,180000.0
6120,2015-04-16,4.0,1.75,2500,7690,1.0,False,3,7,1250,1250,1973,0,98155,47.7713,-122.307,387000.0
6121,2015-01-23,4.0,2.25,2860,15054,1.0,False,3,8,1460,1400,1957,0,98155,47.7655,-122.3,460000.0
6122,2014-10-20,2.0,2.25,1240,1172,2.0,False,3,8,1000,240,2008,0,98144,47.5877,-122.316,374950.0
6123,2015-03-19,4.0,2.5,2790,9910,2.0,False,3,8,2790,0,2003,0,98059,47.4891,-122.141,518000.0
6124,2015-04-24,2.0,1.0,740,6300,1.0,False,3,6,740,0,1942,0,98126,47.5158,-122.376,299500.0
6125,2014-08-26,4.0,2.5,2470,5954,2.0,False,3,8,2470,0,2013,0,98028,47.7685,-122.236,550000.0
6126,2015-04-21,3.0,2.5,1740,5267,2.0,False,3,7,1740,0,1999,0,98038,47.3777,-122.023,335000.0
6127,2014-06-30,3.0,2.5,2600,4506,2.0,False,3,8,2600,0,2003,0,98028,47.7353,-122.22200000000001,515000.0
6128,2015-03-10,3.0,2.5,1640,6991,1.0,False,3,7,1110,530,1967,0,98125,47.7255,-122.32700000000001,390000.0
6129,2014-06-10,3.0,1.75,2040,7281,1.0,False,3,7,1020,1020,1962,0,98188,47.4681,-122.28200000000001,253000.0
6130,2015-03-12,4.0,2.5,2233,6025,2.0,False,3,7,2233,0,2012,0,98001,47.2599,-122.256,317500.0
6131,2014-10-14,2.0,2.0,1300,6515,1.0,False,3,8,1300,0,2005,0,98053,47.7078,-122.01299999999999,439888.0
6132,2015-03-06,3.0,2.5,2010,2261,2.0,False,3,8,1390,620,2014,0,98029,47.5514,-121.99799999999999,550000.0
6133,2015-04-10,5.0,3.75,4570,10194,2.0,False,3,11,4570,0,2006,0,98034,47.718,-122.161,1037000.0
6134,2014-12-31,3.0,2.5,2570,9487,2.0,False,3,9,2570,0,1989,0,98011,47.7408,-122.21600000000001,605000.0
6135,2014-08-15,5.0,3.5,4370,12240,2.0,False,3,11,3270,1100,1990,0,98004,47.582,-122.199,1500000.0
6136,2014-08-18,4.0,2.25,2270,9600,1.0,False,3,7,1290,980,1976,0,98023,47.3261,-122.355,304999.0
6137,2014-06-30,4.0,3.0,3720,15048,3.0,False,3,7,3720,0,1979,2014,98059,47.5116,-122.14399999999999,500000.0
6138,2015-04-01,3.0,2.25,1510,36224,2.0,False,3,8,1510,0,1991,0,98045,47.4616,-121.711,415000.0
6139,2015-01-29,3.0,2.5,2350,4456,2.0,False,3,7,2350,0,2004,0,98065,47.5314,-121.854,410000.0
6140,2015-02-27,4.0,2.75,3370,7634,1.0,False,5,8,2110,1260,1977,0,98056,47.5259,-122.204,720000.0
6141,2015-01-21,3.0,2.75,1820,7517,1.0,False,3,9,1820,0,1997,0,98116,47.5705,-122.406,795000.0
6142,2015-02-04,3.0,1.0,1800,5750,1.0,False,3,7,1040,760,1947,0,98117,47.68600000000001,-122.395,610000.0
6143,2015-04-01,3.0,2.5,2040,3810,2.0,False,3,8,2040,0,2006,0,98038,47.3537,-122.0,208633.0
6144,2014-08-13,3.0,2.5,1690,7460,1.0,False,3,7,870,820,1997,0,98146,47.4964,-122.353,285000.0
6145,2014-09-23,3.0,2.5,1720,3407,2.0,False,3,7,1720,0,1992,0,98031,47.4034,-122.18799999999999,245000.0
6146,2014-10-28,3.0,1.0,1250,7320,1.0,False,3,7,1250,0,1968,0,98059,47.5074,-122.163,309500.0
6147,2014-11-24,4.0,1.75,1830,5375,1.0,False,2,7,1060,770,1962,0,98198,47.4169,-122.316,260000.0
6148,2014-08-05,3.0,2.25,1360,1041,2.0,False,3,8,1094,266,2006,0,98117,47.6925,-122.375,399950.0
6149,2014-06-09,4.0,3.75,4060,19290,2.0,False,3,10,4060,0,2002,0,98074,47.6051,-122.053,1017100.0
6150,2014-08-26,5.0,2.5,2530,10190,1.0,False,4,7,1290,1240,1960,0,98008,47.61600000000001,-122.115,657000.0
6151,2015-05-04,3.0,2.5,2780,275033,1.0,False,3,10,2780,0,2006,0,98045,47.4496,-121.766,950000.0
6152,2015-03-18,3.0,1.5,2290,9600,1.0,False,4,7,2290,0,1967,0,98042,47.3643,-122.111,209950.0
6153,2015-03-09,3.0,1.75,2840,9800,1.0,False,4,7,1420,1420,1977,0,98042,47.3516,-122.119,270000.0
6154,2014-10-01,3.0,1.75,2080,3000,1.0,False,4,7,1040,1040,1925,0,98103,47.6853,-122.35,495000.0
6155,2014-07-18,3.0,2.5,1970,4058,2.0,False,3,7,1970,0,2004,0,98065,47.5308,-121.853,419000.0
6156,2015-04-09,3.0,2.5,2490,8582,2.0,False,3,9,2490,0,2000,0,98074,47.625,-122.042,654300.0
6157,2014-08-20,3.0,1.0,1240,4800,1.0,False,3,7,800,440,1951,0,98103,47.6563,-122.353,525000.0
6158,2014-06-23,4.0,2.5,2170,8518,1.0,False,3,7,1350,820,1955,0,98178,47.5073,-122.234,415000.0
6159,2014-05-06,3.0,3.5,3020,4082,2.0,False,3,9,2080,940,1954,2004,98199,47.651,-122.40899999999999,910000.0
6160,2015-02-03,2.0,2.0,930,1662,1.0,False,3,7,670,260,2002,0,98199,47.6518,-122.4,368000.0
6161,2015-03-24,4.0,3.0,3320,5760,2.0,False,3,9,2120,1200,1954,2007,98199,47.6474,-122.389,1100000.0
6162,2014-06-03,4.0,3.75,4130,12320,2.0,False,3,11,4130,0,2001,0,98059,47.5194,-122.15100000000001,1070000.0
6163,2014-09-23,2.0,2.0,1560,4675,1.0,False,3,8,1560,0,2006,0,98053,47.7086,-122.01899999999999,509000.0
6164,2015-03-12,3.0,3.5,2740,3785,2.0,False,3,9,2190,550,2001,0,98034,47.7195,-122.182,660000.0
6165,2014-06-27,5.0,2.5,2500,7200,1.0,False,4,7,1490,1010,1977,0,98052,47.6964,-122.12,661500.0
6166,2014-05-29,2.0,1.0,710,1173,2.0,False,4,7,710,0,1943,0,98102,47.6412,-122.329,402000.0
6167,2014-06-27,4.0,3.0,2530,10000,2.0,False,3,7,2530,0,2013,0,98148,47.431000000000004,-122.335,459000.0
6168,2014-06-20,3.0,3.5,3690,8837,2.0,False,3,10,3690,0,2001,0,98065,47.5402,-121.876,725000.0
6169,2014-08-05,3.0,2.5,1650,13816,2.0,False,3,7,1650,0,1998,0,98014,47.6553,-121.913,334999.0
6170,2014-08-19,5.0,3.5,4050,13495,1.0,False,4,9,2230,1820,1988,0,98166,47.4384,-122.352,925000.0
6171,2014-05-02,2.0,2.5,1630,1368,2.0,False,3,7,1280,350,2009,0,98106,47.5489,-122.363,295000.0
6172,2014-08-04,2.0,1.0,1180,10720,1.0,False,4,7,1180,0,1955,0,98007,47.5893,-122.135,450000.0
6173,2014-07-02,3.0,2.0,1660,15050,1.0,False,3,7,1260,400,1983,0,98034,47.7203,-122.194,453000.0
6174,2015-04-14,2.0,1.0,890,4804,1.0,False,4,7,890,0,1928,0,98133,47.7027,-122.346,220000.0
6175,2014-11-03,4.0,1.75,1950,10219,1.0,False,3,7,1950,0,1962,0,98133,47.7492,-122.336,395000.0
6176,2015-03-16,3.0,2.25,3070,9645,2.0,False,3,10,2110,960,1987,0,98006,47.5522,-122.14399999999999,1195000.0
6177,2014-05-13,3.0,1.75,1650,8254,1.0,False,5,7,1060,590,1951,0,98155,47.7596,-122.304,370000.0
6178,2015-03-27,2.0,1.0,880,5100,1.0,False,4,7,880,0,1941,0,98103,47.693999999999996,-122.346,415000.0
6179,2014-09-02,3.0,1.0,1540,7740,1.0,False,4,7,1540,0,1909,0,98126,47.522,-122.375,384950.0
6180,2015-01-06,3.0,1.0,1250,7280,1.0,False,3,7,1250,0,1975,0,98052,47.6986,-122.12899999999999,405000.0
6181,2015-03-27,4.0,3.5,2820,7809,2.0,False,3,10,2820,0,1995,0,98004,47.622,-122.195,1450000.0
6182,2014-07-10,3.0,2.0,1440,5457,2.0,False,3,7,1440,0,1986,0,98038,47.3784,-122.046,250000.0
6183,2014-12-31,3.0,1.0,1160,10732,1.0,False,3,7,1160,0,1953,0,98004,47.6391,-122.205,875000.0
6184,2015-01-13,2.0,1.0,670,6300,1.0,False,4,6,670,0,1942,0,98126,47.5145,-122.374,272000.0
6185,2015-01-09,6.0,5.0,3028,18055,2.0,False,3,7,3028,0,2005,0,98030,47.3651,-122.197,480000.0
6186,2015-04-10,3.0,2.5,2190,3600,2.0,False,3,9,2190,0,2003,0,98029,47.5506,-121.993,650000.0
6187,2014-12-05,4.0,2.25,1990,7320,1.0,False,4,7,1030,960,1965,0,98126,47.5237,-122.376,450000.0
6188,2014-09-04,4.0,2.5,3010,6181,2.0,False,3,9,3010,0,2000,0,98056,47.5212,-122.19200000000001,568500.0
6189,2015-04-14,4.0,2.5,3010,9323,2.0,False,3,10,3010,0,1992,0,98075,47.578,-122.053,754999.0
6190,2014-07-29,3.0,1.0,1200,7210,1.0,False,4,6,1200,0,1977,0,98030,47.3729,-122.18299999999999,168000.0
6191,2014-07-10,3.0,1.0,1470,6500,1.0,False,4,7,1470,0,1953,0,98166,47.473,-122.36200000000001,410000.0
6192,2014-07-15,5.0,1.75,1990,27810,1.0,False,3,7,1990,0,1955,0,98023,47.3325,-122.35,185000.0
6193,2014-08-11,3.0,2.5,2610,5845,2.0,False,3,8,2610,0,2005,0,98059,47.4821,-122.14200000000001,515000.0
6194,2014-10-02,4.0,2.5,3470,4160,2.0,False,3,9,2480,990,1927,0,98119,47.63,-122.363,1300000.0
6195,2014-08-11,4.0,1.75,1810,7700,1.0,False,5,8,1390,420,1977,0,98033,47.6976,-122.169,600000.0
6196,2015-02-19,3.0,1.75,2120,5992,1.0,False,3,7,1060,1060,1947,0,98125,47.7083,-122.30799999999999,425000.0
6197,2015-01-13,4.0,4.0,5000,12941,3.0,False,3,12,5000,0,2002,0,98006,47.55,-122.103,1688000.0
6198,2014-07-07,3.0,1.0,1100,8560,1.0,False,3,6,1100,0,1961,0,98023,47.32899999999999,-122.338,199990.0
6199,2014-07-18,4.0,2.0,1650,9305,1.0,False,4,6,1650,0,1960,0,98034,47.7183,-122.213,334009.0
6200,2015-02-04,4.0,1.5,2210,10497,1.0,False,4,8,1650,560,1953,0,98166,47.4321,-122.34700000000001,445500.0
6201,2014-08-19,3.0,2.25,1646,9519,2.0,False,3,7,1646,0,1994,0,98038,47.3646,-122.036,305000.0
6202,2014-07-24,5.0,2.5,2670,14455,2.0,False,5,9,2670,0,1958,0,98155,47.7565,-122.28399999999999,685000.0
6203,2014-05-09,4.0,2.75,2790,10819,2.0,False,3,10,2790,0,1996,0,98027,47.5515,-122.08,765000.0
6204,2014-10-31,4.0,2.5,2060,8451,2.0,False,3,8,2060,0,1995,0,98133,47.7168,-122.333,543000.0
6205,2014-06-05,4.0,2.5,2610,4781,2.0,False,3,8,2610,0,2009,0,98001,47.2649,-122.292,335000.0
6206,2014-06-22,4.0,2.5,2130,7300,1.0,False,4,7,1230,900,1963,0,98005,47.605,-122.167,732600.0
6207,2014-10-15,4.0,2.5,1850,7324,2.0,False,3,8,1850,0,1997,0,98042,47.3701,-122.10700000000001,325000.0
6208,2014-10-29,3.0,1.75,1660,10819,1.0,False,4,7,1240,420,1942,0,98177,47.7045,-122.37899999999999,650000.0
6209,2015-03-24,3.0,2.25,1890,7314,1.0,False,3,7,1100,790,1981,0,98031,47.4121,-122.17200000000001,255000.0
6210,2014-11-19,3.0,2.0,1430,7280,1.0,False,3,7,990,440,1980,0,98030,47.3742,-122.18,250000.0
6211,2015-04-10,4.0,3.5,3920,19088,1.0,False,3,10,2240,1680,2005,0,98040,47.576,-122.214,1605000.0
6212,2014-11-24,3.0,2.0,2620,10107,1.0,False,3,7,2620,0,1982,0,98198,47.4096,-122.329,394250.0
6213,2014-12-12,2.0,1.0,710,7120,1.0,False,5,6,710,0,1942,0,98146,47.5122,-122.374,285950.0
6214,2014-10-14,3.0,3.25,1860,2218,3.0,False,3,8,1860,0,2001,0,98125,47.7185,-122.31299999999999,387500.0
6215,2014-09-22,3.0,1.75,1440,4025,1.0,False,4,6,720,720,1917,0,98126,47.567,-122.38,430000.0
6216,2015-03-30,3.0,3.0,3410,16015,2.0,True,4,10,2220,1190,1973,0,98040,47.5721,-122.23899999999999,2600000.0
6217,2014-06-19,3.0,2.75,2020,10744,1.0,False,5,7,1270,750,1954,0,98166,47.4403,-122.34299999999999,519000.0
6218,2014-06-25,3.0,1.75,1230,8250,1.0,False,3,7,1230,0,1966,0,98058,47.4526,-122.176,280000.0
6219,2014-06-26,2.0,1.5,1370,1221,2.0,False,3,8,1080,290,2008,0,98122,47.6039,-122.307,446000.0
6220,2014-07-01,3.0,2.5,3660,39478,2.0,False,4,9,3260,400,1989,0,98022,47.2413,-121.97200000000001,530000.0
6221,2014-09-17,4.0,3.0,2440,3600,1.5,False,5,8,1480,960,1929,0,98103,47.6853,-122.331,780000.0
6222,2014-07-28,4.0,2.5,2810,6146,2.0,False,3,9,2810,0,1998,0,98031,47.4045,-122.208,301000.0
6223,2014-05-06,4.0,1.75,1500,11600,1.0,False,4,7,1000,500,1955,0,98028,47.7373,-122.241,379900.0
6224,2014-05-07,3.0,2.0,2350,5080,1.5,False,3,8,1780,570,1929,0,98118,47.5516,-122.26299999999999,568000.0
6225,2014-12-19,3.0,2.0,1640,9234,1.0,False,5,7,1060,580,1967,0,98118,47.5162,-122.274,319000.0
6226,2015-01-28,3.0,2.5,2850,19593,1.5,True,3,10,1790,1060,1978,0,98008,47.5894,-122.111,1600000.0
6227,2015-05-12,3.0,1.0,810,4600,1.0,False,3,6,810,0,1918,0,98144,47.5712,-122.316,385000.0
6228,2014-10-21,3.0,2.5,2320,98445,1.0,False,4,8,1380,940,1978,0,98072,47.7323,-122.116,675000.0
6229,2014-10-27,3.0,2.0,1990,203861,1.0,False,3,7,1990,0,1949,0,98022,47.2507,-122.039,246000.0
6230,2014-06-26,5.0,2.75,2830,8925,1.5,False,3,7,2830,0,1967,0,98034,47.731,-122.179,451000.0
6231,2014-08-04,3.0,3.5,2500,4270,2.0,False,3,8,2500,0,2000,0,98065,47.536,-121.87700000000001,538500.0
6232,2014-07-07,3.0,2.0,1860,4777,2.0,False,5,7,1860,0,1908,0,98115,47.6892,-122.311,588000.0
6233,2015-02-17,3.0,2.25,2240,9314,2.0,False,3,9,2240,0,1984,0,98074,47.6216,-122.03200000000001,600000.0
6234,2015-01-26,4.0,4.0,2740,8250,2.0,False,4,9,2740,0,1990,0,98042,47.3735,-122.156,415000.0
6235,2014-09-09,4.0,2.5,2020,7200,1.0,False,5,7,1010,1010,1968,0,98034,47.7289,-122.20100000000001,495000.0
6236,2014-07-22,4.0,2.5,2210,9875,2.0,False,3,9,2210,0,1990,0,98074,47.6285,-122.025,639000.0
6237,2014-12-16,4.0,2.75,2810,7302,2.0,False,3,9,2810,0,2002,0,98075,47.5985,-121.977,699900.0
6238,2015-05-13,3.0,2.5,2300,4307,2.0,False,3,8,2300,0,1998,0,98034,47.7326,-122.197,500000.0
6239,2015-03-13,2.0,1.0,910,4600,1.0,False,3,5,910,0,1917,0,98117,47.6916,-122.36200000000001,265000.0
6240,2015-02-20,4.0,2.0,1540,17859,1.0,False,3,6,1540,0,1964,0,98027,47.5326,-122.03200000000001,519500.0
